table_id,Incident_ID,Date_Reported,Reported_By,Department,Regulatory_Domain,Incident_Type,Severity_Level+H1:R5,Description,Root_Cause,Immediate_Action_Taken,Corrective_Action_Required,Responsible_Owner,Due_Date,Resolution_Status,Resolution_Date,Audit_Reference,External_Reporting_Required,External_Report_Date,Financial_Impact,Patient_Impact,Patient_Notification_Status,Recurring_Incident_Flag,Review_Committee_Notes,Follow_Up_Audit_Scheduled,Last_Updated
Incidents_2025_H2,RCIT-2025-0677,8/4/2025,Nurse,Administration,HIPAA,Data breach,Critical,Incident related to Joint Commission in Finance,Training gap,Immediate mitigation,Technical fix,Legal Counsel,9/1/2025,Closed,9/11/2025,POL-217,Yes,,63483.96,Yes,Not Needed,No,Reviewed in committee meeting.,2/28/2026,2025-08-18T21:30:25.439691
Incidents_2025_H2,RCIT-2025-0678,8/24/2025,Admin Staff,ICU,OSHA,Billing error,High,Incident related to Title VI in ED,System failure,Staff retraining,Immediate mitigation,Compliance Officer,10/13/2025,In-Progress,,POL-264,Yes,,0,Yes,Not Needed,No,,4/11/2026,2025-08-18T21:30:25.439715
Incidents_2025_H2,RCIT-2025-0679,8/14/2025,Doctor,Finance,HIPAA,Safety lapse,Critical,Incident related to EMTALA in Radiology,System failure,Immediate mitigation,Policy updated,Dept Head,10/17/2025,Open,,POL-945,No,,30232.2,No,Not Needed,No,Reviewed in committee meeting.,4/15/2026,2025-08-18T21:30:25.439736
Incidents_2025_H2,RCIT-2025-0680,9/27/2025,Doctor,Med-Surg,OSHA,EMTALA violation,High,Incident related to Joint Commission in Finance,System failure,Technical fix,Policy updated,Risk Manager,12/9/2025,In-Progress,,POL-526,Yes,,36673.16,No,Not Needed,No,,6/7/2026,2025-08-18T21:30:25.439760
Incidents_2025_H2,RCIT-2025-0681,7/1/2025,Admin Staff,Finance,OSHA,Privacy issue,Moderate,Incident related to EMTALA in Med-Surg,Training gap,Staff retraining,Immediate mitigation,Risk Manager,9/12/2025,In-Progress,,POL-662,Yes,9/17/2025,14178.04,No,Not Needed,No,,3/11/2026,2025-08-18T21:30:25.439783
Incidents_2025_H2,RCIT-2025-0682,8/3/2025,Doctor,Finance,OSHA,Billing error,Moderate,Incident related to CMS in Radiology,Training gap,Immediate mitigation,Immediate mitigation,Dept Head,8/26/2025,Escalated,9/14/2025,POL-228,No,,61531.31,No,Completed,Yes,Reviewed in committee meeting.,2/22/2026,2025-08-18T21:30:25.439806
Incidents_2025_H2,RCIT-2025-0683,11/13/2025,Compliance Officer,Med-Surg,HIPAA,Data breach,Low,Incident related to Title VI in Med-Surg,Staff non-adherence,Technical fix,Technical fix,Compliance Officer,12/5/2025,Closed,1/4/2026,POL-277,Yes,,0,No,Pending,No,,6/3/2026,2025-08-18T21:30:25.439827
Incidents_2025_H2,RCIT-2025-0684,11/29/2025,Compliance Officer,Administration,HIPAA,Privacy issue,Critical,Incident related to OSHA in Administration,Staff non-adherence,Immediate mitigation,Technical fix,Legal Counsel,2/24/2026,Closed,2/24/2026,POL-300,Yes,,0,Yes,Pending,No,,8/23/2026,2025-08-18T21:30:25.439849
Incidents_2025_H2,RCIT-2025-0685,10/9/2025,Doctor,Administration,CMS,EMTALA violation,Low,Incident related to EMTALA in Radiology,System failure,Staff retraining,Policy updated,Dept Head,12/8/2025,Closed,12/29/2025,POL-444,Yes,,30801.76,Yes,Completed,No,,6/6/2026,2025-08-18T21:30:25.439876
Incidents_2025_H2,RCIT-2025-0686,11/25/2025,Doctor,ICU,EMTALA,Privacy issue,Moderate,Incident related to Joint Commission in Administration,Training gap,Policy updated,Technical fix,Compliance Officer,1/18/2026,Open,,POL-871,Yes,,23993.65,No,Not Needed,Yes,,7/17/2026,2025-08-18T21:30:25.439897
Incidents_2025_H2,RCIT-2025-0687,7/22/2025,Admin Staff,ED,HIPAA,Billing error,Low,Incident related to HIPAA in ED,Staff non-adherence,Staff retraining,Staff retraining,Compliance Officer,9/1/2025,Closed,9/20/2025,POL-901,Yes,,0,Yes,Completed,Yes,Reviewed in committee meeting.,2/28/2026,2025-08-18T21:30:25.439918
Incidents_2025_H2,RCIT-2025-0688,7/27/2025,Nurse,Radiology,EMTALA,Data breach,High,Incident related to OSHA in Finance,System failure,Technical fix,Policy updated,Risk Manager,10/8/2025,Escalated,10/20/2025,POL-197,No,,0,Yes,Completed,No,Reviewed in committee meeting.,4/6/2026,2025-08-18T21:30:25.439943
Incidents_2025_H2,RCIT-2025-0689,8/28/2025,Compliance Officer,ICU,EMTALA,Privacy issue,Low,Incident related to HIPAA in Radiology,Staff non-adherence,Policy updated,Immediate mitigation,Legal Counsel,9/20/2025,Closed,9/26/2025,POL-513,No,,95983.03,Yes,Pending,No,,3/19/2026,2025-08-18T21:30:25.439965
Incidents_2025_H2,RCIT-2025-0690,12/7/2025,Doctor,ICU,EMTALA,EMTALA violation,Low,Incident related to OSHA in ED,System failure,Immediate mitigation,Immediate mitigation,Legal Counsel,1/10/2026,Closed,1/17/2026,POL-700,No,,0,No,Pending,Yes,,7/9/2026,2025-08-18T21:30:25.439989
Incidents_2025_H2,RCIT-2025-0691,12/21/2025,Doctor,ICU,HIPAA,Billing error,Low,Incident related to OSHA in ED,Documentation error,Staff retraining,Policy updated,Risk Manager,2/4/2026,Open,,POL-841,Yes,,1874.58,Yes,Pending,Yes,Reviewed in committee meeting.,8/3/2026,2025-08-18T21:30:25.440010
Incidents_2025_H2,RCIT-2025-0692,9/7/2025,Compliance Officer,Radiology,CMS,Billing error,Low,Incident related to OSHA in ICU,System failure,Technical fix,Staff retraining,Compliance Officer,11/18/2025,Open,,POL-371,Yes,,5562.24,No,Pending,Yes,Reviewed in committee meeting.,5/17/2026,2025-08-18T21:30:25.440031
Incidents_2025_H2,RCIT-2025-0693,8/14/2025,Compliance Officer,ED,Joint Commission,Privacy issue,High,Incident related to EMTALA in Finance,Training gap,Policy updated,Staff retraining,Compliance Officer,9/11/2025,Closed,9/23/2025,POL-127,No,,68241.13,No,Completed,No,Reviewed in committee meeting.,3/10/2026,2025-08-18T21:30:25.440052
Incidents_2025_H2,RCIT-2025-0694,7/13/2025,Compliance Officer,ICU,OSHA,Billing error,Moderate,Incident related to OSHA in Administration,System failure,Technical fix,Technical fix,Legal Counsel,10/11/2025,Closed,10/12/2025,POL-275,Yes,,50950.76,Yes,Not Needed,No,,4/9/2026,2025-08-18T21:30:25.440074
Incidents_2025_H2,RCIT-2025-0695,8/4/2025,Admin Staff,ED,EMTALA,Data breach,High,Incident related to Title VI in Med-Surg,Staff non-adherence,Staff retraining,Technical fix,Risk Manager,8/21/2025,Open,,POL-978,No,,0,Yes,Completed,Yes,,2/17/2026,2025-08-18T21:30:25.440097
Incidents_2025_H2,RCIT-2025-0696,12/20/2025,Doctor,ICU,Title VI,Privacy issue,Critical,Incident related to HIPAA in Finance,Training gap,Technical fix,Policy updated,Dept Head,1/10/2026,Open,,POL-693,Yes,,25226.43,No,Completed,Yes,Reviewed in committee meeting.,7/9/2026,2025-08-18T21:30:25.440123
Incidents_2025_H2,RCIT-2025-0697,10/5/2025,Doctor,Med-Surg,Title VI,Safety lapse,High,Incident related to CMS in Administration,System failure,Policy updated,Technical fix,Risk Manager,11/7/2025,Closed,11/26/2025,POL-275,Yes,,73508.31,Yes,Pending,Yes,,5/6/2026,2025-08-18T21:30:25.440145
Incidents_2025_H2,RCIT-2025-0698,7/7/2025,Doctor,ICU,Title VI,Privacy issue,Moderate,Incident related to HIPAA in Radiology,Documentation error,Technical fix,Technical fix,Risk Manager,8/22/2025,Closed,8/25/2025,POL-131,Yes,,24593.62,Yes,Not Needed,Yes,Reviewed in committee meeting.,2/18/2026,2025-08-18T21:30:25.440168
Incidents_2025_H2,RCIT-2025-0699,11/26/2025,Compliance Officer,Finance,Joint Commission,EMTALA violation,Moderate,Incident related to OSHA in ED,Training gap,Technical fix,Immediate mitigation,Compliance Officer,12/17/2025,Closed,1/3/2026,POL-534,No,12/22/2025,63771.92,Yes,Pending,No,Reviewed in committee meeting.,6/15/2026,2025-08-18T21:30:25.440194
Incidents_2025_H2,RCIT-2025-0700,8/28/2025,Doctor,Radiology,EMTALA,Safety lapse,High,Incident related to HIPAA in Finance,Documentation error,Policy updated,Immediate mitigation,Risk Manager,11/19/2025,Closed,12/8/2025,POL-895,Yes,,5592.47,No,Not Needed,No,Reviewed in committee meeting.,5/18/2026,2025-08-18T21:30:25.440230
Incidents_2025_H2,RCIT-2025-0701,10/20/2025,Compliance Officer,Administration,Title VI,Data breach,Low,Incident related to CMS in Finance,Training gap,Staff retraining,Technical fix,Compliance Officer,11/19/2025,Closed,11/25/2025,POL-317,No,,30981.59,Yes,Pending,No,,5/18/2026,2025-08-18T21:30:25.440257
Incidents_2025_H2,RCIT-2025-0702,7/17/2025,Compliance Officer,Finance,Title VI,Billing error,Critical,Incident related to Joint Commission in ED,System failure,Staff retraining,Technical fix,Compliance Officer,9/7/2025,Closed,9/21/2025,POL-257,No,,0,No,Not Needed,No,,3/6/2026,2025-08-18T21:30:25.440278
Incidents_2025_H2,RCIT-2025-0703,10/30/2025,Compliance Officer,Med-Surg,HIPAA,Billing error,Moderate,Incident related to HIPAA in Administration,Training gap,Staff retraining,Immediate mitigation,Dept Head,12/8/2025,Closed,12/22/2025,POL-772,No,,0,Yes,Not Needed,Yes,Reviewed in committee meeting.,6/6/2026,2025-08-18T21:30:25.440299
Incidents_2025_H2,RCIT-2025-0704,10/1/2025,Admin Staff,ICU,OSHA,Safety lapse,Critical,Incident related to Title VI in Administration,Documentation error,Staff retraining,Immediate mitigation,Risk Manager,11/25/2025,Closed,11/29/2025,POL-345,Yes,,0,No,Pending,Yes,,5/24/2026,2025-08-18T21:30:25.440320
Incidents_2025_H2,RCIT-2025-0705,11/11/2025,Admin Staff,Radiology,Joint Commission,Privacy issue,High,Incident related to CMS in Finance,Staff non-adherence,Technical fix,Staff retraining,Compliance Officer,2/7/2026,Open,,POL-213,Yes,,0,Yes,Completed,No,Reviewed in committee meeting.,8/6/2026,2025-08-18T21:30:25.440340
Incidents_2025_H2,RCIT-2025-0706,8/9/2025,Doctor,Finance,Title VI,EMTALA violation,Low,Incident related to CMS in ICU,Staff non-adherence,Technical fix,Staff retraining,Dept Head,9/11/2025,Closed,9/16/2025,POL-911,No,,0,No,Not Needed,Yes,Reviewed in committee meeting.,3/10/2026,2025-08-18T21:30:25.440366
Incidents_2025_H2,RCIT-2025-0707,10/14/2025,Admin Staff,ICU,EMTALA,Privacy issue,Critical,Incident related to EMTALA in Finance,System failure,Immediate mitigation,Staff retraining,Dept Head,10/27/2025,Closed,11/20/2025,POL-168,No,11/1/2025,65245.04,No,Completed,No,,4/25/2026,2025-08-18T21:30:25.440390
Incidents_2025_H2,RCIT-2025-0708,7/26/2025,Admin Staff,ICU,Title VI,Privacy issue,High,Incident related to EMTALA in Med-Surg,Documentation error,Technical fix,Immediate mitigation,Dept Head,9/20/2025,Closed,9/26/2025,POL-752,No,,0,No,Pending,Yes,Reviewed in committee meeting.,3/19/2026,2025-08-18T21:30:25.440410
Incidents_2025_H2,RCIT-2025-0709,7/13/2025,Nurse,ICU,Joint Commission,Safety lapse,High,Incident related to EMTALA in ED,Documentation error,Staff retraining,Immediate mitigation,Compliance Officer,8/29/2025,Closed,9/25/2025,POL-713,Yes,,0,Yes,Not Needed,Yes,Reviewed in committee meeting.,2/25/2026,2025-08-18T21:30:25.440434
Incidents_2025_H2,RCIT-2025-0710,10/12/2025,Admin Staff,Administration,Joint Commission,EMTALA violation,Critical,Incident related to HIPAA in Med-Surg,Staff non-adherence,Immediate mitigation,Immediate mitigation,Compliance Officer,12/18/2025,Closed,1/5/2026,POL-819,Yes,12/23/2025,0,Yes,Not Needed,Yes,Reviewed in committee meeting.,6/16/2026,2025-08-18T21:30:25.440457
Incidents_2025_H2,RCIT-2025-0711,8/30/2025,Doctor,Administration,Joint Commission,Safety lapse,High,Incident related to CMS in ICU,Staff non-adherence,Technical fix,Staff retraining,Compliance Officer,9/25/2025,Closed,9/27/2025,POL-549,No,,0,Yes,Not Needed,Yes,,3/24/2026,2025-08-18T21:30:25.440478
Incidents_2025_H2,RCIT-2025-0712,10/2/2025,Compliance Officer,Administration,HIPAA,Safety lapse,Critical,Incident related to Joint Commission in ICU,Staff non-adherence,Technical fix,Staff retraining,Compliance Officer,11/16/2025,In-Progress,,POL-288,Yes,,0,No,Pending,No,,5/15/2026,2025-08-18T21:30:25.440502
Incidents_2025_H2,RCIT-2025-0713,11/6/2025,Doctor,ICU,Title VI,EMTALA violation,Critical,Incident related to CMS in ICU,Training gap,Immediate mitigation,Policy updated,Risk Manager,11/16/2025,In-Progress,,POL-438,Yes,11/21/2025,0,Yes,Pending,No,,5/15/2026,2025-08-18T21:30:25.440523
Incidents_2025_H2,RCIT-2025-0714,10/26/2025,Admin Staff,Radiology,OSHA,Data breach,High,Incident related to EMTALA in Administration,Training gap,Technical fix,Policy updated,Legal Counsel,11/11/2025,Escalated,12/7/2025,POL-453,Yes,,0,Yes,Completed,No,,5/10/2026,2025-08-18T21:30:25.440544
Incidents_2025_H2,RCIT-2025-0715,11/21/2025,Nurse,Radiology,OSHA,Privacy issue,Critical,Incident related to Title VI in ED,System failure,Technical fix,Technical fix,Compliance Officer,2/2/2026,Closed,2/5/2026,POL-922,Yes,,0,Yes,Pending,No,Reviewed in committee meeting.,8/1/2026,2025-08-18T21:30:25.440566
Incidents_2025_H2,RCIT-2025-0716,10/21/2025,Admin Staff,ICU,Title VI,Data breach,Moderate,Incident related to Title VI in Finance,System failure,Staff retraining,Technical fix,Risk Manager,12/13/2025,Open,,POL-674,No,,0,No,Not Needed,Yes,Reviewed in committee meeting.,6/11/2026,2025-08-18T21:30:25.440594
Incidents_2025_H2,RCIT-2025-0717,11/13/2025,Admin Staff,Finance,Joint Commission,Data breach,Low,Incident related to CMS in Administration,Documentation error,Staff retraining,Policy updated,Legal Counsel,11/24/2025,Closed,12/22/2025,POL-939,Yes,11/29/2025,32124.64,Yes,Pending,Yes,Reviewed in committee meeting.,5/23/2026,2025-08-18T21:30:25.440622
Incidents_2025_H2,RCIT-2025-0718,8/12/2025,Admin Staff,Radiology,Joint Commission,Data breach,High,Incident related to HIPAA in Radiology,Training gap,Technical fix,Technical fix,Dept Head,10/16/2025,Closed,10/24/2025,POL-303,Yes,,0,No,Pending,Yes,Reviewed in committee meeting.,4/14/2026,2025-08-18T21:30:25.440643
Incidents_2025_H2,RCIT-2025-0719,12/12/2025,Admin Staff,Finance,Title VI,Safety lapse,High,Incident related to Joint Commission in Med-Surg,System failure,Technical fix,Immediate mitigation,Risk Manager,2/3/2026,In-Progress,,POL-248,Yes,,0,Yes,Completed,Yes,,8/2/2026,2025-08-18T21:30:25.440663
Incidents_2025_H2,RCIT-2025-0720,10/12/2025,Nurse,Finance,OSHA,EMTALA violation,Moderate,Incident related to Joint Commission in Finance,Training gap,Staff retraining,Staff retraining,Dept Head,1/7/2026,In-Progress,,POL-941,No,,86012.53,Yes,Not Needed,No,,7/6/2026,2025-08-18T21:30:25.440687
Incidents_2025_H2,RCIT-2025-0721,8/9/2025,Compliance Officer,ICU,EMTALA,Privacy issue,Critical,Incident related to OSHA in Administration,Documentation error,Technical fix,Immediate mitigation,Dept Head,10/29/2025,Closed,11/7/2025,POL-707,Yes,,0,No,Completed,Yes,,4/27/2026,2025-08-18T21:30:25.440708
Incidents_2025_H2,RCIT-2025-0722,11/30/2025,Admin Staff,ED,EMTALA,EMTALA violation,Critical,Incident related to HIPAA in ED,Staff non-adherence,Policy updated,Technical fix,Dept Head,1/25/2026,In-Progress,,POL-200,No,1/30/2026,21577.9,Yes,Completed,Yes,Reviewed in committee meeting.,7/24/2026,2025-08-18T21:30:25.440734
Incidents_2025_H2,RCIT-2025-0723,10/6/2025,Nurse,ICU,CMS,Billing error,Moderate,Incident related to Joint Commission in Administration,System failure,Policy updated,Immediate mitigation,Legal Counsel,10/20/2025,Closed,11/6/2025,POL-705,No,,89368.41,Yes,Pending,Yes,Reviewed in committee meeting.,4/18/2026,2025-08-18T21:30:25.440756
Incidents_2025_H2,RCIT-2025-0724,10/11/2025,Admin Staff,Finance,EMTALA,Data breach,High,Incident related to Joint Commission in Med-Surg,System failure,Policy updated,Technical fix,Legal Counsel,1/9/2026,Open,,POL-402,Yes,,49227.56,Yes,Pending,Yes,Reviewed in committee meeting.,7/8/2026,2025-08-18T21:30:25.440777
Incidents_2025_H2,RCIT-2025-0725,9/7/2025,Nurse,Finance,HIPAA,Safety lapse,Moderate,Incident related to HIPAA in Med-Surg,Documentation error,Policy updated,Immediate mitigation,Dept Head,11/12/2025,Closed,12/6/2025,POL-590,Yes,,0,No,Pending,No,,5/11/2026,2025-08-18T21:30:25.440798
Incidents_2025_H2,RCIT-2025-0726,11/18/2025,Doctor,Radiology,Joint Commission,Data breach,Moderate,Incident related to Joint Commission in ED,Training gap,Policy updated,Policy updated,Risk Manager,12/11/2025,Closed,1/4/2026,POL-526,Yes,,0,Yes,Completed,Yes,Reviewed in committee meeting.,6/9/2026,2025-08-18T21:30:25.440819
Incidents_2025_H2,RCIT-2025-0727,11/30/2025,Doctor,Finance,Joint Commission,Privacy issue,High,Incident related to HIPAA in Radiology,Training gap,Staff retraining,Policy updated,Legal Counsel,12/11/2025,In-Progress,,POL-188,Yes,,84707.22,No,Not Needed,Yes,,6/9/2026,2025-08-18T21:30:25.440842
Incidents_2025_H2,RCIT-2025-0728,7/17/2025,Doctor,ICU,OSHA,Safety lapse,Critical,Incident related to Joint Commission in Radiology,Training gap,Technical fix,Policy updated,Dept Head,9/1/2025,Closed,9/1/2025,POL-970,No,,31975.67,Yes,Completed,Yes,Reviewed in committee meeting.,2/28/2026,2025-08-18T21:30:25.440869
Incidents_2025_H2,RCIT-2025-0729,8/13/2025,Compliance Officer,Administration,OSHA,Data breach,Critical,Incident related to CMS in ICU,Documentation error,Immediate mitigation,Staff retraining,Dept Head,9/23/2025,Closed,10/9/2025,POL-727,Yes,,30418.6,No,Pending,No,Reviewed in committee meeting.,3/22/2026,2025-08-18T21:30:25.440891
Incidents_2025_H2,RCIT-2025-0730,8/19/2025,Admin Staff,ICU,Joint Commission,Safety lapse,Critical,Incident related to Title VI in ICU,Training gap,Technical fix,Staff retraining,Compliance Officer,9/6/2025,Closed,10/3/2025,POL-407,Yes,,0,No,Pending,No,Reviewed in committee meeting.,3/5/2026,2025-08-18T21:30:25.440916
Incidents_2025_H2,RCIT-2025-0731,8/11/2025,Admin Staff,Finance,Title VI,Data breach,Low,Incident related to Joint Commission in Med-Surg,Documentation error,Immediate mitigation,Technical fix,Dept Head,8/21/2025,Closed,8/26/2025,POL-947,No,,59451.21,No,Pending,No,,2/17/2026,2025-08-18T21:30:25.440938
Incidents_2025_H2,RCIT-2025-0732,8/29/2025,Compliance Officer,ICU,Title VI,Data breach,Moderate,Incident related to OSHA in ED,Training gap,Staff retraining,Policy updated,Compliance Officer,11/5/2025,Escalated,11/5/2025,POL-673,No,,6127.61,No,Completed,No,,5/4/2026,2025-08-18T21:30:25.440961
Incidents_2025_H2,RCIT-2025-0733,10/26/2025,Admin Staff,ICU,EMTALA,Billing error,Low,Incident related to HIPAA in ED,Staff non-adherence,Immediate mitigation,Technical fix,Dept Head,11/28/2025,Escalated,12/14/2025,POL-583,No,,0,Yes,Pending,Yes,,5/27/2026,2025-08-18T21:30:25.440985
Incidents_2025_H2,RCIT-2025-0734,11/16/2025,Nurse,Radiology,EMTALA,Privacy issue,Low,Incident related to Joint Commission in ICU,Documentation error,Immediate mitigation,Staff retraining,Compliance Officer,2/2/2026,Closed,2/5/2026,POL-296,No,,0,No,Not Needed,No,,8/1/2026,2025-08-18T21:30:25.441006
Incidents_2025_H2,RCIT-2025-0735,9/15/2025,Admin Staff,Med-Surg,EMTALA,Safety lapse,Moderate,Incident related to Joint Commission in Finance,Staff non-adherence,Immediate mitigation,Staff retraining,Compliance Officer,11/5/2025,Escalated,11/28/2025,POL-246,No,,0,Yes,Completed,No,,5/4/2026,2025-08-18T21:30:25.441027
Incidents_2025_H2,RCIT-2025-0736,12/8/2025,Compliance Officer,ICU,CMS,Privacy issue,Critical,Incident related to EMTALA in ED,Staff non-adherence,Staff retraining,Policy updated,Dept Head,1/25/2026,Open,,POL-772,Yes,,0,No,Completed,No,,7/24/2026,2025-08-18T21:30:25.441050
Incidents_2025_H2,RCIT-2025-0737,11/28/2025,Admin Staff,ICU,Title VI,Billing error,Low,Incident related to HIPAA in Radiology,Training gap,Technical fix,Policy updated,Risk Manager,2/24/2026,Closed,3/14/2026,POL-405,No,3/1/2026,0,No,Completed,Yes,,8/23/2026,2025-08-18T21:30:25.441074
Incidents_2025_H2,RCIT-2025-0738,10/1/2025,Compliance Officer,ICU,CMS,Privacy issue,Critical,Incident related to Joint Commission in ED,Documentation error,Technical fix,Staff retraining,Legal Counsel,12/13/2025,Open,,POL-516,No,,0,No,Completed,Yes,,6/11/2026,2025-08-18T21:30:25.441097
Incidents_2025_H2,RCIT-2025-0739,7/21/2025,Compliance Officer,Med-Surg,HIPAA,EMTALA violation,Low,Incident related to HIPAA in Finance,Training gap,Technical fix,Staff retraining,Compliance Officer,9/13/2025,Closed,10/4/2025,POL-712,Yes,,74958.91,Yes,Pending,No,Reviewed in committee meeting.,3/12/2026,2025-08-18T21:30:25.441118
Incidents_2025_H2,RCIT-2025-0740,8/6/2025,Doctor,Med-Surg,Title VI,Billing error,Critical,Incident related to HIPAA in ICU,System failure,Technical fix,Policy updated,Legal Counsel,10/15/2025,Open,,POL-609,Yes,10/20/2025,10930.9,No,Completed,No,Reviewed in committee meeting.,4/13/2026,2025-08-18T21:30:25.441144
